,CustID,MonthSal,GeoLivArea,Children,CustMonVal,Client Tenure,Total Premium,EducDeg_BSc/MSc,EducDeg_High School,EducDeg_PhD,Customer_Category_Bronze,Customer_Category_Diamond,Customer_Category_Gold,Customer_Category_Silver
8415,8461.0,4457.0,1.0,0.0,232.16,35.0,638.0,0,1,0,1,0,0,0
8416,8462.0,1632.0,4.0,1.0,519.76,23.0,941.2800000000002,0,1,0,0,0,1,0
8417,8463.0,2149.0,1.0,1.0,35.9,33.0,607.67,1,0,0,1,0,0,0
8418,8464.0,3381.0,4.0,0.0,111.57,28.0,785.3599999999999,1,0,0,0,0,0,1
8419,8465.0,2388.0,4.0,1.0,28.01,25.0,667.1199999999999,1,0,0,1,0,0,0
8420,8466.0,1586.0,4.0,1.0,179.26,22.0,608.68,0,1,0,1,0,0,0
8421,8467.0,1274.0,2.0,1.0,72.9,26.0,725.13,1,0,0,0,0,0,1
8422,8468.0,993.0,4.0,1.0,-172.47,22.0,827.5999999999999,0,1,0,0,0,1,0
8423,8469.0,3783.0,1.0,0.0,1014.09,37.0,1474.8400000000001,0,1,0,0,1,0,0
8424,8470.0,1487.0,1.0,1.0,130.03,31.0,679.24,1,0,0,1,0,0,0
8425,8471.0,2957.0,4.0,0.0,533.77,19.0,882.16,1,0,0,0,0,1,0
8426,8472.0,3893.0,1.0,0.0,-18.0,22.0,645.0,0,0,1,1,0,0,0
8427,8473.0,2784.0,2.0,1.0,502.09,27.0,691.23,0,0,0,1,0,0,0
8428,8474.0,2873.0,4.0,1.0,277.95,21.0,584.56,1,0,0,1,0,0,0
8429,8475.0,1891.0,1.0,0.0,209.5,29.0,545.0,1,0,0,1,0,0,0
8430,8476.0,1508.0,4.0,1.0,568.55,23.0,743.6899999999999,1,0,0,0,0,0,1
8431,8477.0,4194.0,1.0,0.0,550.55,30.0,767.92,0,1,0,0,0,0,1
8432,8478.0,3677.0,1.0,0.0,158.59,39.0,707.2399999999999,1,0,0,0,0,0,1
8433,8479.0,1509.0,4.0,1.0,247.05,24.0,643.6800000000001,0,1,0,1,0,0,0
8434,8480.0,795.0,3.0,1.0,-53.45,18.0,1123.44,0,0,0,0,1,0,0
8435,8481.0,2550.0,1.0,1.0,429.42,36.0,627.2299999999999,0,1,0,1,0,0,0
8436,8482.0,3111.0,4.0,0.0,158.58,22.0,763.576,0,1,0,0,0,0,1
8437,8483.0,3353.0,1.0,1.0,-10.11,30.0,936.0799999999999,0,1,0,0,0,1,0
8438,8484.0,2580.0,4.0,1.0,-81.0,37.0,540.11,0,0,1,1,0,0,0
8439,8485.0,2298.0,4.0,0.0,88.35,33.0,681.68,1,0,0,1,0,0,0
8440,8486.0,1996.0,3.0,1.0,192.15,23.0,660.36,1,0,0,1,0,0,0
8441,8487.0,1494.0,4.0,1.0,7.45,25.0,675.92,1,0,0,1,0,0,0
8442,8488.0,2799.0,1.0,1.0,-19.11,30.0,655.68,0,1,0,1,0,0,0
8443,8489.0,3696.0,4.0,0.0,356.84,29.0,709.2399999999999,1,0,0,0,0,0,1
8444,8490.0,2468.0,3.0,1.0,-25.77,18.0,607.56,1,0,0,1,0,0,0
8445,8491.0,2203.0,3.0,1.0,-69.23,22.0,764.3599999999999,0,0,0,0,0,0,1
8446,8492.0,2681.0,1.0,0.0,336.96,31.0,627.2399999999999,0,1,0,1,0,0,0
8447,8493.0,3759.0,1.0,1.0,66.57,26.0,688.68,0,0,0,1,0,0,0
8448,8494.0,2378.0,3.0,0.0,212.5,33.0,768.6,1,0,0,0,0,0,1
8449,8495.0,3211.0,4.0,0.0,336.29,37.0,847.16,0,1,0,0,0,1,0
8450,8496.0,2157.0,4.0,1.0,51.46,27.0,1045.0800000000002,0,1,0,0,1,0,0
8451,8497.0,2527.0,3.0,1.0,-65.23,35.0,743.57,0,1,0,0,0,0,1
8452,8498.0,2308.0,4.0,1.0,-30.89,26.0,656.5600000000001,1,0,0,1,0,0,0
8453,8499.0,1944.0,1.0,1.0,-72.12,40.0,645.56,0,1,0,1,0,0,0
8454,8500.0,2071.0,4.0,1.0,451.42,20.0,655.0099999999999,1,0,0,1,0,0,0
8455,8501.0,2922.0,3.0,1.0,283.06,42.0,785.8,1,0,0,0,0,0,1
8456,8502.0,3566.0,4.0,0.0,255.28,27.0,811.6,1,0,0,0,0,0,1
8457,8503.0,4394.0,4.0,0.0,359.51,25.0,685.12,1,0,0,1,0,0,0
8458,8504.0,3558.0,4.0,0.0,46.79,22.0,738.6800000000001,1,0,0,0,0,0,1
8459,8505.0,840.0,4.0,1.0,883.16,18.0,1167.88,0,0,0,0,1,0,0
8460,8506.0,2680.0,4.0,1.0,-8.0,26.0,626.0,0,0,1,1,0,0,0
8461,8507.0,3803.0,1.0,0.0,-0.54,39.0,554.692,0,1,0,1,0,0,0
8462,8508.0,1015.0,3.0,1.0,-25.0,25.0,610.4499999999999,1,0,0,1,0,0,0
8463,8509.0,1980.0,4.0,1.0,-156.89,34.0,542.0,1,0,0,1,0,0,0
8464,8510.0,1116.0,1.0,1.0,177.37,36.0,767.48,0,0,0,0,0,0,1
8465,8511.0,1820.0,2.0,1.0,-53.89,21.0,568.2,1,0,0,1,0,0,0
8466,8512.0,3133.0,2.0,0.0,229.05,35.0,671.6800000000001,0,1,0,1,0,0,0
8467,8513.0,4488.0,4.0,0.0,15.34,29.0,925.72,1,0,0,0,0,1,0
8468,8514.0,3651.0,4.0,1.0,316.07,28.0,643.68,0,1,0,1,0,0,0
8469,8515.0,1167.0,4.0,1.0,828.16,19.0,1121.8799999999999,0,1,0,0,1,0,0
8470,8516.0,1988.0,4.0,1.0,406.85,34.0,861.93,0,1,0,0,0,1,0
8471,8517.0,2436.0,4.0,1.0,-99.11,33.0,506.99999999999994,1,0,0,1,0,0,0
8472,8518.0,1247.0,4.0,1.0,534.43,21.0,717.68,1,0,0,0,0,0,1
8473,8519.0,2251.0,1.0,1.0,487.33,27.0,577.0,1,0,0,1,0,0,0
8474,8520.0,3796.0,4.0,0.0,350.96,34.0,624.2079999999999,1,0,0,1,0,0,0
8475,8521.0,2085.0,3.0,1.0,-159.67,32.0,526.0,0,0,0,1,0,0,0
8476,8522.0,851.0,1.0,1.0,175.15,24.0,671.68,0,1,0,1,0,0,0
8477,8523.0,4025.0,1.0,0.0,480.42,30.0,978.84,0,1,0,0,0,1,0
8478,8524.0,1871.0,3.0,1.0,368.42,36.0,572.12,0,1,0,1,0,0,0
8479,8525.0,2551.0,4.0,1.0,485.42,22.0,959.84,0,1,0,0,0,1,0
8480,8526.0,2032.0,3.0,1.0,51.67,36.0,638.0,1,0,0,1,0,0,0
8481,8527.0,2766.0,1.0,1.0,552.22,25.0,728.2499999999999,0,0,1,0,0,0,1
8482,8528.0,3358.0,2.0,1.0,540.9,19.0,639.4699999999999,1,0,0,1,0,0,0
8483,8529.0,2270.0,1.0,1.0,353.63,35.0,622.12,1,0,0,1,0,0,0
8484,8530.0,2944.0,1.0,0.0,14.12,29.0,759.8,1,0,0,0,0,0,1
8485,8531.0,1190.0,4.0,1.0,398.87,29.0,546.56,1,0,0,1,0,0,0
8486,8532.0,2896.0,4.0,1.0,-65.23,23.0,896.28,0,1,0,0,0,1,0
8487,8533.0,1880.0,4.0,1.0,80.69,35.0,734.9200000000001,0,1,0,0,0,0,1
8488,8534.0,2303.0,4.0,0.0,443.66,19.0,563.67,1,0,0,1,0,0,0
8489,8535.0,3607.0,3.0,0.0,-16.22,40.0,559.0,1,0,0,1,0,0,0
8490,8536.0,3292.0,1.0,0.0,404.98,21.0,703.36,1,0,0,0,0,0,1
8491,8537.0,1693.0,4.0,1.0,-25.0,29.0,597.79,0,1,0,1,0,0,0
8492,8538.0,1675.0,1.0,1.0,541.21,33.0,651.56,1,0,0,1,0,0,0
8493,8539.0,1334.0,4.0,1.0,282.64,25.0,552.56,1,0,0,1,0,0,0
8494,8540.0,3224.0,3.0,1.0,397.19,31.0,828.48,0,1,0,0,0,1,0
8495,8541.0,3399.0,4.0,0.0,39.58,34.0,604.35,1,0,0,1,0,0,0
8496,8542.0,2654.0,2.0,1.0,528.66,22.0,610.5600000000001,0,1,0,1,0,0,0
8497,8543.0,2990.0,3.0,1.0,-25.0,35.0,589.1199999999999,0,0,1,1,0,0,0
8498,8544.0,965.0,2.0,1.0,-232.26,17.0,1711.8700000000001,0,0,0,0,1,0,0
8499,8545.0,1020.0,3.0,1.0,64.57,29.0,658.12,1,0,0,1,0,0,0
8500,8546.0,3721.0,4.0,0.0,12.79,39.0,573.56,1,0,0,1,0,0,0
8501,8547.0,916.0,4.0,1.0,274.85,23.0,584.6800000000001,0,1,0,1,0,0,0
8502,8548.0,2580.0,2.0,0.0,114.36,29.0,886.27,0,1,0,0,0,1,0
8503,8549.0,1474.0,4.0,1.0,43.79,35.0,838.04,0,1,0,0,0,1,0
8504,8550.0,2814.0,4.0,1.0,92.79,20.0,679.12,1,0,0,1,0,0,0
8505,8551.0,3503.0,4.0,0.0,-22.33,23.0,576.56,1,0,0,1,0,0,0
8506,8552.0,1621.0,4.0,0.0,186.71,31.0,1038.52,0,1,0,0,1,0,0
8507,8553.0,1953.0,1.0,1.0,236.27,36.0,584.79,0,1,0,1,0,0,0
8508,8554.0,638.0,4.0,1.0,96.23,22.0,750.2400000000001,1,0,0,0,0,0,1
8509,8555.0,4358.0,4.0,0.0,-84.12,30.0,747.24,1,0,0,0,0,0,1
8510,8556.0,2050.0,4.0,1.0,648.47,26.0,791.16,0,0,0,0,0,0,1
8511,8557.0,2630.0,1.0,1.0,-43.55,37.0,582.56,1,0,0,1,0,0,0
8512,8558.0,3620.0,4.0,0.0,-25.0,32.0,650.68,1,0,0,1,0,0,0
8513,8559.0,2557.0,1.0,0.0,470.42,42.0,690.5699999999999,0,0,1,1,0,0,0
8514,8560.0,3748.0,4.0,0.0,123.36,27.0,930.3899999999999,0,0,0,0,0,1,0
8515,8561.0,2581.0,3.0,1.0,-61.44,41.0,520.11,0,1,0,1,0,0,0
8516,8562.0,3318.0,4.0,1.0,732.82,36.0,1006.1999999999999,0,1,0,0,0,1,0
8517,8563.0,4055.0,1.0,0.0,199.03,29.0,807.25,1,0,0,0,0,0,1
8518,8564.0,3290.0,4.0,1.0,160.15,29.0,730.92,1,0,0,0,0,0,1
8519,8565.0,1565.0,4.0,1.0,187.26,35.0,709.9200000000001,0,1,0,0,0,0,1
8520,8566.0,1421.0,3.0,1.0,-42.56,22.0,632.24,0,1,0,1,0,0,0
8521,8567.0,3489.0,3.0,0.0,364.96,35.0,687.12,0,0,1,1,0,0,0
8522,8568.0,3274.0,4.0,1.0,2.79,24.0,647.6799999999998,1,0,0,1,0,0,0
8523,8569.0,2107.0,1.0,1.0,140.7,41.0,742.3599999999999,1,0,0,0,0,0,1
8524,8570.0,2549.0,2.0,1.0,-55.55,36.0,553.56,1,0,0,1,0,0,0
8525,8571.0,3091.0,1.0,0.0,574.66,38.0,785.3600000000001,1,0,0,0,0,0,1
8526,8572.0,1981.0,4.0,1.0,-120.89,35.0,548.0,1,0,0,1,0,0,0
8527,8573.0,2373.0,1.0,1.0,-46.0,36.0,616.0,1,0,0,1,0,0,0
8528,8574.0,2240.0,2.0,1.0,574.0,34.0,839.5999999999999,1,0,0,0,0,1,0
8529,8575.0,1684.0,2.0,1.0,337.85,24.0,885.3900000000001,0,0,0,0,0,1,0
8530,8576.0,914.0,1.0,1.0,-98.46,17.0,1316.24,0,0,0,0,1,0,0
8531,8577.0,3421.0,3.0,1.0,-31.78,31.0,645.8,0,0,0,1,0,0,0
8532,8578.0,1716.0,4.0,1.0,570.67,36.0,821.6000000000001,0,1,0,0,0,0,1
8533,8579.0,1514.0,3.0,1.0,546.33,24.0,746.9200000000001,0,1,0,0,0,0,1
8534,8580.0,3509.0,3.0,0.0,-93.23,29.0,581.5600000000001,0,1,0,1,0,0,0
8535,8581.0,3395.0,4.0,0.0,338.18,31.0,776.48,1,0,0,0,0,0,1
8536,8582.0,2957.0,4.0,1.0,706.68,26.0,891.5999999999999,1,0,0,0,0,1,0
8537,8583.0,1907.0,3.0,1.0,-35.0,39.0,621.1099999999999,1,0,0,1,0,0,0
8538,8584.0,2151.0,1.0,1.0,548.43,31.0,659.1099999999999,1,0,0,1,0,0,0
8539,8585.0,1714.0,1.0,1.0,28.01,30.0,778.92,0,0,1,0,0,0,1
8540,8586.0,3269.0,1.0,0.0,-25.0,19.0,574.1519999999999,1,0,0,1,0,0,0
8541,8587.0,3699.0,1.0,0.0,371.85,21.0,733.36,1,0,0,0,0,0,1
8542,8588.0,3125.0,1.0,1.0,-62.12,21.0,707.57,1,0,0,0,0,0,1
8543,8589.0,2319.0,3.0,1.0,99.91,32.0,703.24,1,0,0,0,0,0,1
8544,8590.0,3185.0,1.0,0.0,13.12,39.0,761.36,0,1,0,0,0,0,1
8545,8591.0,2896.0,4.0,0.0,198.71,29.0,916.7199999999999,1,0,0,0,0,1,0
8546,8592.0,2509.0,1.0,0.0,1182.56,28.0,1535.07,0,0,0,0,1,0,0
8547,8593.0,3747.0,1.0,0.0,42.79,30.0,836.1599999999999,1,0,0,0,0,1,0
8548,8594.0,1717.0,4.0,1.0,-35.78,32.0,591.12,0,0,1,1,0,0,0
8549,8595.0,2772.0,1.0,0.0,270.28,25.0,765.92,1,0,0,0,0,0,1
8550,8596.0,3897.0,4.0,0.0,367.52,35.0,840.48,1,0,0,0,0,1,0
8551,8597.0,841.0,4.0,1.0,98.69,21.0,1093.75,0,0,0,0,1,0,0
8552,8598.0,3256.0,1.0,0.0,256.17,21.0,607.1199999999999,0,0,0,1,0,0,0
8553,8599.0,2358.0,3.0,1.0,191.15,33.0,768.9200000000001,1,0,0,0,0,0,1
8554,8600.0,1769.0,3.0,1.0,58.57,38.0,899.95,0,1,0,0,0,1,0
8555,8601.0,867.0,1.0,1.0,-122.35,24.0,613.56,0,1,0,1,0,0,0
8556,8602.0,2671.0,3.0,1.0,30.79,42.0,625.12,0,1,0,1,0,0,0
8557,8603.0,2202.0,1.0,1.0,244.83,34.0,1161.12,0,1,0,0,1,0,0
8558,8604.0,3170.0,1.0,0.0,48.89,31.0,683.1199999999999,0,1,0,1,0,0,0
8559,8605.0,3067.0,1.0,1.0,327.4,23.0,716.8,1,0,0,0,0,0,1
8560,8606.0,2620.0,1.0,1.0,-49.56,36.0,874.5999999999999,0,1,0,0,0,1,0
8561,8607.0,1890.0,2.0,1.0,1085.33,21.0,1310.5899999999997,1,0,0,0,1,0,0
8562,8608.0,2396.0,1.0,1.0,336.18,34.0,881.28,1,0,0,0,0,1,0
8563,8609.0,356.0,1.0,1.0,78.36,25.0,577.67,0,1,0,1,0,0,0
8564,8610.0,2505.0,4.0,1.0,543.77,36.0,622.0,1,0,0,1,0,0,0
8565,8611.0,2096.0,1.0,1.0,-30.78,19.0,675.3499999999999,1,0,0,1,0,0,0
8566,8612.0,1202.0,2.0,1.0,179.05,26.0,796.16,0,1,0,0,0,0,1
8567,8613.0,1229.0,4.0,1.0,156.92,21.0,816.04,0,0,0,0,0,0,1
8568,8614.0,778.0,4.0,1.0,93.69,21.0,926.7199999999999,1,0,0,0,0,1,0
8569,8615.0,4040.0,3.0,0.0,-3.99,37.0,598.01,0,1,0,1,0,0,0
8570,8616.0,1760.0,4.0,0.0,978.75,20.0,1329.3700000000001,0,0,0,0,1,0,0
8571,8617.0,2202.0,4.0,1.0,434.54,37.0,626.6800000000001,1,0,0,1,0,0,0
8572,8618.0,4078.0,4.0,0.0,-0.77,33.0,682.36,1,0,0,1,0,0,0
8573,8619.0,2939.0,3.0,1.0,-21.77,33.0,583.4720000000001,1,0,0,1,0,0,0
8574,8620.0,737.0,4.0,1.0,-29.89,21.0,905.6,0,1,0,0,0,1,0
8575,8621.0,2557.0,4.0,0.0,938.63,27.0,1318.9199999999998,0,1,0,0,1,0,0
8576,8622.0,1490.0,1.0,1.0,87.57,34.0,726.13,1,0,0,0,0,0,1
8577,8623.0,4018.0,3.0,0.0,288.38,25.0,953.72,0,1,0,0,0,1,0
8578,8624.0,2233.0,3.0,1.0,-37.0,26.0,683.1199999999999,1,0,0,1,0,0,0
8579,8625.0,4007.0,4.0,0.0,400.62,39.0,756.24,1,0,0,0,0,0,1
8580,8626.0,2217.0,4.0,1.0,-54.99,23.0,595.56,1,0,0,1,0,0,0
8581,8627.0,344.0,4.0,1.0,673.23,17.0,1192.88,0,0,0,0,1,0,0
8582,8628.0,3105.0,4.0,1.0,44.23,25.0,649.56,0,1,0,1,0,0,0
8583,8629.0,2146.0,1.0,1.0,42.23,19.0,715.6800000000001,1,0,0,0,0,0,1
8584,8630.0,2259.0,3.0,1.0,438.31,37.0,591.1199999999999,1,0,0,1,0,0,0
8585,8631.0,2530.0,3.0,1.0,38.56,42.0,645.228,1,0,0,1,0,0,0
8586,8632.0,3429.0,4.0,1.0,-93.79,29.0,788.48,1,0,0,0,0,0,1
8587,8633.0,1332.0,3.0,0.0,-45.67,19.0,1165.12,0,0,0,0,1,0,0
8588,8634.0,3355.0,4.0,0.0,-108.46,21.0,707.48,0,1,0,0,0,0,1
8589,8635.0,2991.0,1.0,0.0,220.71,32.0,730.5699999999999,1,0,0,0,0,0,1
8590,8636.0,2597.0,1.0,1.0,77.13,40.0,880.1600000000001,0,1,0,0,0,1,0
8591,8637.0,4218.0,2.0,0.0,195.71,29.0,749.3599999999999,1,0,0,0,0,0,1
8592,8638.0,2985.0,3.0,1.0,530.21,22.0,679.35,0,1,0,1,0,0,0
8593,8639.0,3605.0,4.0,0.0,70.24,24.0,797.27,0,0,0,0,0,0,1
8594,8640.0,2333.0,1.0,0.0,289.17,25.0,581.1199999999999,1,0,0,1,0,0,0
8595,8641.0,3462.0,2.0,0.0,12.01,29.0,618.2299999999999,1,0,0,1,0,0,0
8596,8642.0,3750.0,1.0,0.0,235.16,39.0,763.92,1,0,0,0,0,0,1
8597,8643.0,3172.0,4.0,1.0,48.35,34.0,627.6800000000001,1,0,0,1,0,0,0
8598,8644.0,3324.0,2.0,1.0,7.12,31.0,832.4799999999999,0,1,0,0,0,1,0
8599,8645.0,2941.0,3.0,0.0,139.7,29.0,767.4799999999998,1,0,0,0,0,0,1
8600,8646.0,3463.0,2.0,1.0,154.37,35.0,751.9200000000001,1,0,0,0,0,0,1
8601,8647.0,2929.0,1.0,1.0,496.98,23.0,721.6799999999998,0,1,0,0,0,0,1
8602,8648.0,1218.0,4.0,1.0,412.09,29.0,792.6,0,0,0,0,0,0,1
8603,8649.0,707.0,4.0,1.0,109.36,20.0,1144.4399999999998,0,1,0,0,1,0,0
8604,8650.0,2039.0,4.0,1.0,132.91,29.0,713.68,1,0,0,0,0,0,1
8605,8651.0,3022.0,1.0,1.0,407.54,28.0,1018.87,0,1,0,0,1,0,0
8606,8652.0,3356.0,1.0,1.0,565.77,41.0,732.2400000000001,0,1,0,0,0,0,1
8607,8653.0,3216.0,1.0,0.0,254.61,24.0,768.8,0,1,0,0,0,0,1
8608,8654.0,1707.0,1.0,0.0,-77.1,31.0,583.56,1,0,0,1,0,0,0
8609,8655.0,1215.0,4.0,1.0,221.94,30.0,767.48,0,0,0,0,0,0,1
8610,8656.0,3967.0,1.0,0.0,-66.45,25.0,689.67,1,0,0,1,0,0,0
8611,8657.0,2233.0,3.0,1.0,-25.0,21.0,622.0,1,0,0,1,0,0,0
8612,8658.0,1204.0,4.0,1.0,-136.58,19.0,1262.56,0,1,0,0,1,0,0
8613,8659.0,2088.0,4.0,1.0,-17.33,26.0,600.9999999999999,1,0,0,1,0,0,0
8614,8660.0,693.0,3.0,1.0,-382.4,20.0,766.8,0,0,0,0,0,0,1
8615,8661.0,2586.0,3.0,0.0,291.17,39.0,909.28,0,1,0,0,0,1,0
8616,8662.0,1724.0,1.0,1.0,541.11,24.0,1118.88,0,0,0,0,1,0,0
8617,8663.0,2831.0,4.0,1.0,291.17,33.0,649.24,1,0,0,1,0,0,0
8618,8664.0,1351.0,3.0,1.0,277.5,28.0,742.8000000000001,1,0,0,0,0,0,1
8619,8665.0,3463.0,4.0,1.0,-40.0,26.0,692.24,1,0,0,1,0,0,0
8620,8666.0,3396.0,4.0,1.0,338.18,20.0,786.3599999999999,1,0,0,0,0,0,1
8621,8667.0,4341.0,3.0,0.0,-47.22,25.0,572.56,1,0,0,1,0,0,0
8622,8668.0,1421.0,1.0,0.0,1997.6,19.0,2123.5099999999998,0,0,0,0,1,0,0
8623,8669.0,996.0,3.0,1.0,30.9,22.0,819.04,1,0,0,0,0,0,1
8624,8670.0,3233.0,4.0,1.0,222.39,25.0,766.5999999999999,0,0,1,0,0,0,1
8625,8671.0,2856.0,1.0,1.0,-23.11,35.0,759.6,1,0,0,0,0,0,1
8626,8672.0,3755.0,1.0,0.0,232.05,27.0,699.6899999999999,1,0,0,0,0,0,1
8627,8673.0,4343.0,4.0,0.0,-40.89,33.0,618.67,1,0,0,1,0,0,0
8628,8674.0,3155.0,1.0,1.0,464.53,41.0,716.24,1,0,0,0,0,0,1
8629,8675.0,2318.0,1.0,1.0,-29.78,27.0,604.026,0,1,0,1,0,0,0
8630,8676.0,2625.0,4.0,1.0,-57.45,40.0,696.1199999999999,0,1,0,1,0,0,0
8631,8677.0,1980.4,4.0,1.0,-291.16,19.0,429.19,0,0,0,1,0,0,0
8632,8678.0,2574.2,1.0,0.0,100.58,28.0,505.32,0,0,0,1,0,0,0
8633,8679.0,1898.0,4.0,0.0,726.81,25.0,1098.3199999999997,1,0,0,0,1,0,0
8634,8680.0,2415.0,4.0,1.0,537.55,25.0,610.0,1,0,0,1,0,0,0
8635,8681.0,3305.0,1.0,1.0,-60.55,38.0,571.4499999999999,1,0,0,1,0,0,0
8636,8682.0,2303.0,4.0,1.0,148.7,19.0,722.24,0,0,1,0,0,0,1
8637,8683.0,1355.0,2.0,1.0,28.24,30.0,630.68,0,0,1,1,0,0,0
8638,8684.0,2584.0,1.0,1.0,415.43,34.0,544.11,1,0,0,1,0,0,0
8639,8685.0,3108.0,1.0,1.0,-53.0,29.0,577.11,1,0,0,1,0,0,0
8640,8686.0,1152.0,1.0,1.0,308.74,25.0,852.9499999999999,0,1,0,0,0,1,0
8641,8687.0,3542.0,4.0,0.0,97.69,28.0,1430.5999999999997,0,0,0,0,1,0,0
8642,8688.0,1014.0,1.0,1.0,1000.75,20.0,1486.306,0,1,0,0,1,0,0
8643,8689.0,1062.0,4.0,1.0,336.4,19.0,837.04,0,0,0,0,0,1,0
8644,8690.0,3686.0,3.0,0.0,519.78,22.0,1057.76,1,0,0,0,1,0,0
8645,8691.0,1490.0,1.0,1.0,408.86,26.0,778.48,0,1,0,0,0,0,1
8646,8692.0,2661.0,3.0,1.0,-50.67,32.0,605.9999999999999,1,0,0,1,0,0,0
8647,8693.0,4009.0,2.0,0.0,399.08,36.0,701.5699999999999,0,1,0,0,0,0,1
8648,8694.0,3045.0,4.0,1.0,447.2,37.0,693.56,0,1,0,1,0,0,0
8649,8695.0,3289.0,1.0,1.0,249.26,26.0,822.92,1,0,0,0,0,0,1
8650,8696.0,2375.0,3.0,1.0,250.83,20.0,966.61,0,1,0,0,0,1,0
8651,8697.0,2363.0,4.0,1.0,91.12,34.0,657.0,1,0,0,1,0,0,0
8652,8698.0,3066.0,2.0,0.0,-41.45,37.0,717.2399999999999,1,0,0,0,0,0,1
8653,8699.0,2475.0,4.0,1.0,402.53,37.0,582.2299999999999,0,1,0,1,0,0,0
8654,8700.0,4410.0,1.0,0.0,447.2,18.0,604.56,1,0,0,1,0,0,0
8655,8701.0,1141.0,4.0,0.0,1087.53,17.0,1384.03,0,0,0,0,1,0,0
8656,8702.0,1625.0,4.0,1.0,-25.0,24.0,838.16,1,0,0,0,0,1,0
8657,8703.0,2492.0,1.0,1.0,-119.22,19.0,529.0,0,0,0,1,0,0,0
8658,8704.0,713.0,4.0,1.0,-66.45,28.0,663.6800000000001,0,0,1,1,0,0,0
8659,8705.0,2583.0,4.0,1.0,594.0,22.0,701.01,1,0,0,0,0,0,1
8660,8706.0,2766.0,4.0,1.0,-25.0,35.0,567.68,1,0,0,1,0,0,0
8661,8707.0,2047.0,4.0,1.0,279.5,23.0,844.6,1,0,0,0,0,1,0
8662,8708.0,3718.0,4.0,1.0,488.88,26.0,626.1199999999999,1,0,0,1,0,0,0
8663,8709.0,3862.0,4.0,1.0,-32.21,25.0,591.56,0,0,1,1,0,0,0
8664,8710.0,3539.0,1.0,0.0,30.59,39.0,536.67,1,0,0,1,0,0,0
8665,8711.0,4135.0,2.0,0.0,-90.78,26.0,571.79,0,0,0,1,0,0,0
8666,8712.0,2430.0,3.0,1.0,464.1,29.0,619.68,0,1,0,1,0,0,0
8667,8713.0,3659.0,4.0,0.0,-14.22,22.0,654.79,1,0,0,1,0,0,0
8668,8714.0,2052.0,4.0,1.0,9.23,37.0,620.45,1,0,0,1,0,0,0
8669,8715.0,1110.0,1.0,1.0,618.69,18.0,829.39,1,0,0,0,0,1,0
8670,8717.0,2671.0,1.0,0.0,-20.22,30.0,558.2299999999999,1,0,0,1,0,0,0
8671,8718.0,4319.0,1.0,0.0,-12.11,33.0,626.12,1,0,0,1,0,0,0
8672,8719.0,3088.0,1.0,1.0,30.01,22.0,1093.8700000000001,0,1,0,0,1,0,0
8673,8720.0,1938.0,4.0,1.0,119.13,26.0,655.56,0,1,0,1,0,0,0
8674,8721.0,698.0,1.0,1.0,-236.61,21.0,641.0,0,1,0,1,0,0,0
8675,8722.0,1001.0,1.0,1.0,-163.47,17.0,1066.0900000000001,0,0,0,0,1,0,0
8676,8723.0,3299.0,4.0,1.0,387.2,28.0,546.56,0,0,1,1,0,0,0
8677,8724.0,2957.0,4.0,1.0,-84.79,37.0,632.2399999999999,1,0,0,1,0,0,0
8678,8725.0,2308.0,4.0,1.0,-19.11,26.0,656.5600000000001,1,0,0,1,0,0,0
8679,8726.0,1293.0,4.0,1.0,548.89,27.0,877.28,0,1,0,0,0,1,0
8680,8727.0,1835.0,4.0,1.0,8.23,37.0,627.56,1,0,0,1,0,0,0
8681,8728.0,2213.0,1.0,1.0,534.66,18.0,631.45,0,0,1,1,0,0,0
8682,8729.0,1779.0,2.0,1.0,81.12,24.0,678.56,0,0,1,1,0,0,0
8683,8730.0,1791.0,2.0,1.0,-13.66,32.0,804.04,1,0,0,0,0,0,1
8684,8731.0,3286.0,4.0,1.0,484.54,35.0,623.67,0,0,1,1,0,0,0
8685,8732.0,2673.0,4.0,1.0,314.73,32.0,710.4699999999999,0,1,0,0,0,0,1
8686,8733.0,2272.0,1.0,1.0,426.31,39.0,686.23,1,0,0,1,0,0,0
8687,8734.0,2284.0,3.0,1.0,-76.76,20.0,537.5600000000001,1,0,0,1,0,0,0
8688,8735.0,4039.0,2.0,0.0,-101.32,22.0,540.56,0,0,1,1,0,0,0
8689,8736.0,4438.0,2.0,0.0,90.02,34.0,827.6000000000001,0,1,0,0,0,1,0
8690,8737.0,3485.0,3.0,0.0,301.17,21.0,716.24,1,0,0,0,0,0,1
8691,8738.0,3568.0,1.0,0.0,202.81,38.0,819.92,0,0,1,0,0,0,1
8692,8739.0,3695.0,4.0,0.0,624.45,37.0,915.1700000000001,1,0,0,0,0,1,0
8693,8740.0,3100.0,2.0,0.0,190.81,35.0,762.3599999999999,0,1,0,0,0,0,1
8694,8741.0,1767.0,2.0,1.0,429.31,31.0,636.1199999999999,1,0,0,1,0,0,0
8695,8742.0,3726.0,3.0,0.0,-163.25,23.0,1565.28,0,0,0,0,1,0,0
8696,8743.0,2298.0,1.0,1.0,428.31,27.0,607.56,0,1,0,1,0,0,0
8697,8744.0,2837.0,1.0,1.0,266.29,20.0,636.2400000000001,1,0,0,1,0,0,0
8698,8745.0,1402.0,3.0,1.0,98.81,24.0,689.9200000000001,0,0,0,1,0,0,0
